run_id,run_name,sample_size,layer_structure,temp,rank_0,rank_1,rank_2,rank_3,rank_4,weight_mean_0,weight_mean_1,weight_mean_2,weight_mean_3,weight_mean_4,weight_std_0,weight_std_1,weight_std_2,weight_std_3,weight_std_4,activation_mean_global,activation_std_global,pca_explained_var
ly5nc0a8,sample_12000,1000,"(256, 256, 256)",256,256,256,256,256,10,2.9646528e-05,9.9229845e-05,-1.3941353e-06,3.069586e-05,0.0013084018,0.020591581,0.036050253,0.03602943,0.03605538,0.035377808,0.04488983005285263,0.04654776677489281,0.17826927
tugla6lo,sample_25000,1000,"(256, 256, 256)",256,256,256,256,256,10,2.9646528e-05,0.00010345274,1.4385405e-05,3.59067e-05,0.0013084045,0.020591581,0.036054388,0.03603348,0.036059923,0.035499252,0.04571802169084549,0.04712684825062752,0.18277577
612fmubs,sample_32000,1000,"(256, 256, 256)",256,256,256,256,256,10,2.9646528e-05,0.00010415609,1.7998165e-05,3.6499066e-05,0.0013084046,0.020591581,0.036055353,0.03603443,0.036060948,0.03552486,0.04589039087295532,0.047235798090696335,0.18397795
lmku18i4,sample_40000,1000,"(256, 256, 256)",256,256,256,256,256,10,2.9646528e-05,0.000106039006,2.6802612e-05,3.9254868e-05,0.0013084065,0.020591581,0.036057875,0.036036965,0.036063693,0.035601646,0.046373553574085236,0.047530874609947205,0.18711528
9yjc0wk4,sample_47000,1000,"(256, 256, 256)",256,256,256,256,256,10,2.9646528e-05,0.000104623105,1.9456478e-05,3.6660436e-05,0.0013084053,0.020591581,0.03605581,0.0360349,0.036061432,0.035537556,0.045987386256456375,0.04729515314102173,0.18457064
x2vw6tts,sample_55000,1000,"(256, 256, 256)",256,256,256,256,256,10,2.9646528e-05,0.0004174788,0.0033712536,0.002932387,0.0013092346,0.020591581,0.043412734,0.0433466,0.04349841,0.13029906,0.16915559768676758,0.12120883166790009,0.34066242
kczgbkgh,sample_47000,1000,"(512, 512, 512)",512,512,512,512,512,10,-1.44206915e-05,-9.933029e-05,0.0016149059,0.0012746931,-3.4784385e-05,0.020624757,0.027668549,0.027595447,0.027660111,0.08179054,0.16350102424621582,0.12148995697498322,0.34424382
xgw5c5aw,sample_8000,1000,"(512, 512, 512)",512,512,512,512,512,10,9.718627e-06,1.7715389e-05,6.6176966e-05,-2.0163468e-05,-0.0005082738,0.020582533,0.025480103,0.025494229,0.0254961,0.025678813,0.04542568698525429,0.047288600355386734,0.17041776
u3okivzb,sample_55000,1000,"(512, 512, 512)",512,512,512,512,512,10,-1.44206915e-05,-0.00010229147,0.0016355928,0.0012934578,-3.4752396e-05,0.020624757,0.027872285,0.027799068,0.02786347,0.08526158,0.16152137517929077,0.12247003614902496,0.33316588
iqsovvdy,sample_25000,1000,"(512, 512, 512)",512,512,512,512,512,10,9.718627e-06,2.4618408e-05,0.00019977055,5.8212187e-05,-0.0005082666,0.020582533,0.02551053,0.025524378,0.025528912,0.027461829,0.05844518914818764,0.054396308958530426,0.2567465
qij034eg,sample_12000,1000,"(512, 512, 512)",512,512,512,512,512,10,9.718627e-06,0.00012236275,0.0015813031,0.0011936433,-0.00050819374,0.020582533,0.026624154,0.026614333,0.026663613,0.062922984,0.1888217329978943,0.1178753525018692,0.44653586
mijzc8ov,sample_32000,1000,"(512, 512, 512)",512,512,512,512,512,10,9.718627e-06,2.3782955e-05,0.00018232435,4.744297e-05,-0.0005082668,0.020582533,0.025505828,0.025519704,0.02552383,0.027189199,0.0566973052918911,0.053441133350133896,0.24537519
t6b5a1cr,sample_40000,1000,"(512, 512, 512)",512,512,512,512,512,10,9.718627e-06,2.2837903e-05,0.00016449307,3.5837646e-05,-0.0005082665,0.020582533,0.02550125,0.025515156,0.025518905,0.026925867,0.0548679456114769,0.05246976763010025,0.2329871
xsd3xc3q,sample_47000,1000,"(512, 512, 512)",512,512,512,512,512,10,9.718627e-06,2.4346884e-05,0.00019243684,5.3774776e-05,-0.00050826604,0.020582533,0.025508355,0.025522217,0.025526578,0.027336137,0.05767208710312843,0.053988173604011536,0.25133955
bqia66bz,sample_55000,1000,"(512, 512, 512)",512,512,512,512,512,10,9.718627e-06,0.000134661,0.0016364155,0.0012678289,-0.0005079954,0.020582533,0.027400997,0.02738602,0.027435375,0.07820299,0.16263116896152496,0.11700117588043213,0.3572657
143qkvov,sample_8000,1000,"(1024, 1024, 1024)",1024,784,1024,1023,1024,10,1.0955206e-05,2.800831e-07,-2.1920514e-06,2.8886414e-05,1.1797587e-05,0.020595288,0.018022679,0.018033136,0.018041814,0.018047042,0.045914579182863235,0.048956356942653656,0.17122549
bo50b4cb,sample_12000,1000,"(1024, 1024, 1024)",1024,784,1024,1023,1024,10,1.0955206e-05,-1.457185e-07,6.7840297e-06,3.4420053e-05,1.179798e-05,0.020595288,0.01802372,0.01803419,0.018042898,0.018167619,0.04733983799815178,0.04974983632564545,0.18203446
gj6ib16k,sample_25000,1000,"(1024, 1024, 1024)",1024,784,1024,1024,1024,10,1.0955206e-05,-1.3592572e-06,3.1913587e-05,5.0179187e-05,1.1798768e-05,0.020595288,0.018027091,0.018037584,0.01804641,0.018556932,0.05154426023364067,0.05206923559308052,0.21167752
bpy3a67x,sample_8000,1000,"(1024, 1024, 1024)",1024,784,1024,1024,1024,10,-8.571905e-06,-2.3486069e-05,6.698365e-05,4.6211833e-05,0.00025794274,0.020618914,0.018049426,0.018055761,0.018043123,0.019275015,0.05696038901805878,0.0547504723072052,0.22956666
ei65q1sb,sample_32000,1000,"(1024, 1024, 1024)",1024,784,1024,1024,1024,10,1.0955206e-05,-7.0047446e-07,1.8452136e-05,4.194398e-05,1.1798484e-05,0.020595288,0.018025216,0.018035704,0.018044457,0.018341485,0.049280665814876556,0.05081719905138016,0.19568086
1zyemzne,sample_40000,1000,"(1024, 1024, 1024)",1024,784,1024,1024,1024,10,1.0955206e-05,-1.0132537e-06,2.5027934e-05,4.579296e-05,1.1798996e-05,0.020595288,0.018026108,0.018036596,0.018045383,0.018443098,0.0503745973110199,0.05142631754279137,0.20374411
2vj5g52b,sample_12000,1000,"(1024, 1024, 1024)",1024,784,1024,1023,1024,10,-8.571905e-06,-4.7529265e-05,0.00068772316,0.0005477232,0.00025799716,0.020618914,0.018422216,0.018420026,0.018417582,0.042762656,0.1707470566034317,0.11365316808223724,0.40896866
3bg1edp9,sample_47000,1000,"(1024, 1024, 1024)",1024,784,1024,1024,1024,10,1.0955206e-05,-1.1018709e-06,2.7004915e-05,4.6939324e-05,1.1798964e-05,0.020595288,0.018026393,0.018036883,0.01804568,0.018475158,0.050712987780570984,0.05161402374505997,0.20601204
g7kn1i8r,sample_25000,1000,"(1024, 1024, 1024)",1024,784,1024,1023,1024,10,-8.571905e-06,-4.8365706e-05,0.0006811754,0.0005434406,0.00025801326,0.020618914,0.018448573,0.018446654,0.018444492,0.043948207,0.16728271543979645,0.11300785839557648,0.39665645
53vcocww,sample_55000,1000,"(1024, 1024, 1024)",1024,784,1024,1024,1024,10,1.0955206e-05,-3.376792e-05,0.0007293386,0.0006284516,1.2157182e-05,0.020595288,0.018813478,0.018813355,0.018830715,0.05812249,0.1488727182149887,0.11478589475154877,0.32426143
602ioo05,sample_32000,1000,"(1024, 1024, 1024)",1024,784,1024,1023,1024,10,-8.571905e-06,-4.8813232e-05,0.00067578314,0.00054031296,0.00025801655,0.020618914,0.018444993,0.018443232,0.018440936,0.043790497,0.16715723276138306,0.11301375925540924,0.39487696
6quwwwdr,sample_40000,1000,"(1024, 1024, 1024)",1024,784,1024,1024,1023,10,-8.571905e-06,-5.242451e-05,0.0007003042,0.0005686931,0.0002581018,0.020618914,0.018605988,0.018602733,0.018600889,0.05029698,0.1519482135772705,0.11178434640169144,0.35245925
nq15uu76,sample_47000,1000,"(1024, 1024, 1024)",1024,784,1023,1024,1023,10,-8.571905e-06,-5.5348974e-05,0.0007301071,0.00059979357,0.0002581804,0.020618914,0.018749753,0.018745398,0.01874313,0.055461247,0.14747923612594604,0.11329994350671768,0.3320843
kag0mq73,sample_55000,1000,"(1024, 1024, 1024)",1024,784,1024,1024,1023,10,-8.571905e-06,-5.436477e-05,0.0007496155,0.0006234956,0.0002582604,0.020618914,0.018880704,0.018875796,0.018873164,0.059824273,0.1463921070098877,0.11502104997634888,0.31708857
