run_id,run_name,sample_size,layer_structure,temp,rank_0,rank_1,rank_2,rank_3,rank_4,weight_mean_0,weight_mean_1,weight_mean_2,weight_mean_3,weight_mean_4,weight_std_0,weight_std_1,weight_std_2,weight_std_3,weight_std_4,activation_mean_global,activation_std_global,pca_explained_var
elbqt49c,sample_55000,1000,"(256, 256, 256)",256,256,256,256,256,10,-3.0861775e-05,0.0002084985,0.0021967748,0.001784569,0.0013084251,0.043751672,0.037466187,0.03740263,0.037472896,0.06397341,0.3111557960510254,0.2181869000196457,0.4830525
zk5i7jxj,sample_8000,1000,"(512, 512, 512)",512,512,512,512,512,10,-7.34771e-05,1.8076938e-05,9.304705e-05,-1.7402863e-06,-0.0005082761,0.039237667,0.02548337,0.025497662,0.025499586,0.025847707,0.09217160940170288,0.09678862988948822,0.2007747
8xok6yux,sample_12000,1000,"(512, 512, 512)",512,512,512,511,512,10,-7.34771e-05,1.9901852e-05,0.00014121982,3.0582753e-05,-0.000508276,0.039237667,0.025491744,0.025505971,0.025508363,0.026311014,0.09905099123716354,0.10030199587345123,0.22502816
cw8un6vo,sample_25000,1000,"(512, 512, 512)",512,512,512,512,512,10,-7.34771e-05,3.5539735e-05,0.00049243553,0.00029354717,-0.00050827395,0.039237667,0.02559554,0.025606997,0.025614364,0.03143687,0.15683779120445251,0.1307600736618042,0.3820823
b3fdkaxq,sample_32000,1000,"(512, 512, 512)",512,512,512,512,512,10,-7.34771e-05,4.9499e-05,0.00081544707,0.00054450333,-0.00050827034,0.039237667,0.025748957,0.025754264,0.025767837,0.037595294,0.2139488160610199,0.1591714322566986,0.44062507
878g923z,sample_40000,1000,"(512, 512, 512)",512,512,512,512,512,10,-7.34771e-05,6.101409e-05,0.0010481315,0.00072806934,-0.00050826446,0.039237667,0.025909897,0.025908561,0.025927244,0.043041497,0.2570076584815979,0.1804206669330597,0.44657528
s6g420v4,sample_47000,1000,"(512, 512, 512)",512,512,512,512,512,10,-7.34771e-05,6.7600966e-05,0.0011559009,0.00081400975,-0.00050825794,0.039237667,0.026005985,0.026000857,0.026022052,0.04597792,0.27708083391189575,0.18983688950538635,0.43853033
hin6b3cl,sample_55000,1000,"(512, 512, 512)",512,512,512,512,512,10,-7.34771e-05,7.33517e-05,0.0012223811,0.00086878054,-0.00050824863,0.039237667,0.026082993,0.026075274,0.026098095,0.04820443,0.2893581986427307,0.19562123715877533,0.4308635
tg774jnu,sample_8000,1000,"(8, 8, 8)",8,8,8,8,8,8,0.0002709585,0.030211145,-0.06646532,0.0050111553,-0.04115224,0.05018328,0.19729184,0.20567967,0.18744361,0.21167772,0.13411881029605865,0.13886143267154694,0.7284404
ffzuahok,sample_12000,1000,"(8, 8, 8)",8,8,8,8,8,8,0.0002709585,0.030468687,-0.066428065,0.0049295556,-0.041152257,0.05018328,0.19732971,0.20577668,0.18756403,0.21160188,0.13436491787433624,0.13911482691764832,0.7283269
2ajvmxyx,sample_25000,1000,"(8, 8, 8)",8,8,8,8,8,8,0.0002709585,0.0302121,-0.06646274,0.004997424,-0.04115229,0.05018328,0.19727257,0.20568222,0.18745768,0.21162279,0.13416580855846405,0.13884083926677704,0.72872376
cd92odkr,sample_32000,1000,"(8, 8, 8)",8,8,8,8,8,8,0.0002709585,0.030339003,-0.06644016,0.0049771806,-0.0411523,0.05018328,0.19727932,0.20572403,0.18751696,0.21162319,0.1342027336359024,0.1389237344264984,0.7286682
